site_no,gage_name,Date,year,month,day,cfs
08170000,San Marcos Springs,1991-05-29,1991,5,29,224
08170000,San Marcos Springs,1991-05-30,1991,5,30,223
08170000,San Marcos Springs,1991-05-31,1991,5,31,223
08170000,San Marcos Springs,1991-06-01,1991,6,1,222
08170000,San Marcos Springs,1991-06-02,1991,6,2,222
08170000,San Marcos Springs,1991-06-03,1991,6,3,221
08170000,San Marcos Springs,1991-06-04,1991,6,4,220
08170000,San Marcos Springs,1991-06-05,1991,6,5,220
08170000,San Marcos Springs,1991-06-06,1991,6,6,220
08170000,San Marcos Springs,1991-06-07,1991,6,7,219
08170000,San Marcos Springs,1991-06-08,1991,6,8,218
08170000,San Marcos Springs,1991-06-09,1991,6,9,218
08170000,San Marcos Springs,1991-06-10,1991,6,10,218
08170000,San Marcos Springs,1991-06-11,1991,6,11,217
08170000,San Marcos Springs,1991-06-12,1991,6,12,217
08170000,San Marcos Springs,1991-06-13,1991,6,13,216
08170000,San Marcos Springs,1991-06-14,1991,6,14,216
08170000,San Marcos Springs,1991-06-15,1991,6,15,216
08170000,San Marcos Springs,1991-06-16,1991,6,16,216
08170000,San Marcos Springs,1991-06-17,1991,6,17,216
08170000,San Marcos Springs,1991-06-18,1991,6,18,216
08170000,San Marcos Springs,1991-06-19,1991,6,19,216
08170000,San Marcos Springs,1991-06-20,1991,6,20,215
08170000,San Marcos Springs,1991-06-21,1991,6,21,215
08170000,San Marcos Springs,1991-06-22,1991,6,22,214
08170000,San Marcos Springs,1991-06-23,1991,6,23,214
08170000,San Marcos Springs,1991-06-24,1991,6,24,213
08170000,San Marcos Springs,1991-06-25,1991,6,25,212
08170000,San Marcos Springs,1991-06-26,1991,6,26,212
08170000,San Marcos Springs,1991-06-27,1991,6,27,212
08170000,San Marcos Springs,1991-06-28,1991,6,28,212
08170000,San Marcos Springs,1991-06-29,1991,6,29,212
08170000,San Marcos Springs,1991-06-30,1991,6,30,211
08170000,San Marcos Springs,1991-07-01,1991,7,1,211
08170000,San Marcos Springs,1991-07-02,1991,7,2,211
08170000,San Marcos Springs,1991-07-03,1991,7,3,210
08170000,San Marcos Springs,1991-07-04,1991,7,4,210
08170000,San Marcos Springs,1991-07-05,1991,7,5,210
08170000,San Marcos Springs,1991-07-06,1991,7,6,210
08170000,San Marcos Springs,1991-07-07,1991,7,7,209
08170000,San Marcos Springs,1991-07-08,1991,7,8,209
08170000,San Marcos Springs,1991-07-09,1991,7,9,208
08170000,San Marcos Springs,1991-07-10,1991,7,10,208
08170000,San Marcos Springs,1991-07-11,1991,7,11,208
08170000,San Marcos Springs,1991-07-12,1991,7,12,208
08170000,San Marcos Springs,1991-07-13,1991,7,13,208
08170000,San Marcos Springs,1991-07-14,1991,7,14,207
08170000,San Marcos Springs,1991-07-15,1991,7,15,207
08170000,San Marcos Springs,1991-07-16,1991,7,16,206
08170000,San Marcos Springs,1991-07-17,1991,7,17,205
08170000,San Marcos Springs,1991-07-18,1991,7,18,204
08170000,San Marcos Springs,1991-07-19,1991,7,19,204
08170000,San Marcos Springs,1991-07-20,1991,7,20,204
08170000,San Marcos Springs,1991-07-21,1991,7,21,203
08170000,San Marcos Springs,1991-07-22,1991,7,22,202
08170000,San Marcos Springs,1991-07-23,1991,7,23,202
08170000,San Marcos Springs,1991-07-24,1991,7,24,201
08170000,San Marcos Springs,1991-07-25,1991,7,25,201
08170000,San Marcos Springs,1991-07-26,1991,7,26,201
08170000,San Marcos Springs,1991-07-27,1991,7,27,200
08170000,San Marcos Springs,1991-07-28,1991,7,28,200
08170000,San Marcos Springs,1991-07-29,1991,7,29,200
08170000,San Marcos Springs,1991-07-30,1991,7,30,200
08170000,San Marcos Springs,1991-07-31,1991,7,31,199
08170000,San Marcos Springs,1991-08-01,1991,8,1,199
08170000,San Marcos Springs,1991-08-02,1991,8,2,198
08170000,San Marcos Springs,1991-08-03,1991,8,3,198
08170000,San Marcos Springs,1991-08-04,1991,8,4,197
08170000,San Marcos Springs,1991-08-05,1991,8,5,196
08170000,San Marcos Springs,1991-08-06,1991,8,6,196
08170000,San Marcos Springs,1991-08-07,1991,8,7,195
08170000,San Marcos Springs,1991-08-08,1991,8,8,195
08170000,San Marcos Springs,1991-08-09,1991,8,9,194
08170000,San Marcos Springs,1991-08-10,1991,8,10,194
08170000,San Marcos Springs,1991-08-11,1991,8,11,194
08170000,San Marcos Springs,1991-08-12,1991,8,12,193
08170000,San Marcos Springs,1991-08-13,1991,8,13,193
08170000,San Marcos Springs,1991-08-14,1991,8,14,192
08170000,San Marcos Springs,1991-08-15,1991,8,15,192
08170000,San Marcos Springs,1991-08-16,1991,8,16,191
08170000,San Marcos Springs,1991-08-17,1991,8,17,191
08170000,San Marcos Springs,1991-08-18,1991,8,18,191
08170000,San Marcos Springs,1991-08-19,1991,8,19,190
08170000,San Marcos Springs,1991-08-20,1991,8,20,190
08170000,San Marcos Springs,1991-08-21,1991,8,21,189
08170000,San Marcos Springs,1991-08-22,1991,8,22,188
08170000,San Marcos Springs,1991-08-23,1991,8,23,188
08170000,San Marcos Springs,1991-08-24,1991,8,24,187
08170000,San Marcos Springs,1991-08-25,1991,8,25,188
08170000,San Marcos Springs,1991-08-26,1991,8,26,188
08170000,San Marcos Springs,1991-08-27,1991,8,27,188
08170000,San Marcos Springs,1991-08-28,1991,8,28,188
08170000,San Marcos Springs,1991-08-29,1991,8,29,188
08170000,San Marcos Springs,1991-08-30,1991,8,30,187
08170000,San Marcos Springs,1991-08-31,1991,8,31,187
08170000,San Marcos Springs,1991-09-01,1991,9,1,187
08170000,San Marcos Springs,1991-09-02,1991,9,2,187
08170000,San Marcos Springs,1991-09-03,1991,9,3,186
08170000,San Marcos Springs,1991-09-04,1991,9,4,185
08170000,San Marcos Springs,1991-09-05,1991,9,5,184
08170000,San Marcos Springs,1991-09-06,1991,9,6,184
08170000,San Marcos Springs,1991-09-07,1991,9,7,183
08170000,San Marcos Springs,1991-09-08,1991,9,8,182
08170000,San Marcos Springs,1991-09-09,1991,9,9,182
08170000,San Marcos Springs,1991-09-10,1991,9,10,181
08170000,San Marcos Springs,1991-09-11,1991,9,11,180
08170000,San Marcos Springs,1991-09-12,1991,9,12,179
08170000,San Marcos Springs,1991-09-13,1991,9,13,179
08170000,San Marcos Springs,1991-09-14,1991,9,14,178
08170000,San Marcos Springs,1991-09-15,1991,9,15,177
08170000,San Marcos Springs,1991-09-16,1991,9,16,176
08170000,San Marcos Springs,1991-09-17,1991,9,17,176
08170000,San Marcos Springs,1991-09-18,1991,9,18,175
08170000,San Marcos Springs,1991-09-19,1991,9,19,174
08170000,San Marcos Springs,1991-09-20,1991,9,20,173
08170000,San Marcos Springs,1991-09-21,1991,9,21,172
08170000,San Marcos Springs,1991-09-22,1991,9,22,172
08170000,San Marcos Springs,1991-09-23,1991,9,23,171
08170000,San Marcos Springs,1991-09-24,1991,9,24,170
08170000,San Marcos Springs,1991-09-25,1991,9,25,169
08170000,San Marcos Springs,1991-09-26,1991,9,26,169
08170000,San Marcos Springs,1991-09-27,1991,9,27,168
08170000,San Marcos Springs,1991-09-28,1991,9,28,167
08170000,San Marcos Springs,1991-09-29,1991,9,29,166
08170000,San Marcos Springs,1991-09-30,1991,9,30,165
08170000,San Marcos Springs,1991-10-01,1991,10,1,164
08170000,San Marcos Springs,1991-10-02,1991,10,2,163
08170000,San Marcos Springs,1991-10-03,1991,10,3,162
08170000,San Marcos Springs,1991-10-04,1991,10,4,161
08170000,San Marcos Springs,1991-10-05,1991,10,5,160
08170000,San Marcos Springs,1991-10-06,1991,10,6,159
08170000,San Marcos Springs,1991-10-07,1991,10,7,159
08170000,San Marcos Springs,1991-10-08,1991,10,8,158
08170000,San Marcos Springs,1991-10-09,1991,10,9,157
08170000,San Marcos Springs,1991-10-10,1991,10,10,156
08170000,San Marcos Springs,1991-10-11,1991,10,11,155
08170000,San Marcos Springs,1991-10-12,1991,10,12,154
08170000,San Marcos Springs,1991-10-13,1991,10,13,153
08170000,San Marcos Springs,1991-10-14,1991,10,14,152
08170000,San Marcos Springs,1991-10-15,1991,10,15,151
08170000,San Marcos Springs,1991-10-16,1991,10,16,150
08170000,San Marcos Springs,1991-10-17,1991,10,17,149
08170000,San Marcos Springs,1991-10-18,1991,10,18,149
08170000,San Marcos Springs,1991-10-19,1991,10,19,148
08170000,San Marcos Springs,1991-10-20,1991,10,20,148
08170000,San Marcos Springs,1991-10-21,1991,10,21,148
08170000,San Marcos Springs,1991-10-22,1991,10,22,148
08170000,San Marcos Springs,1991-10-23,1991,10,23,147
08170000,San Marcos Springs,1991-10-24,1991,10,24,147
08170000,San Marcos Springs,1991-10-25,1991,10,25,147
08170000,San Marcos Springs,1991-10-26,1991,10,26,147
08170000,San Marcos Springs,1991-10-27,1991,10,27,146
08170000,San Marcos Springs,1991-10-28,1991,10,28,146
08170000,San Marcos Springs,1991-10-29,1991,10,29,146
08170000,San Marcos Springs,1991-10-30,1991,10,30,146
08170000,San Marcos Springs,1991-10-31,1991,10,31,145
08170000,San Marcos Springs,1991-11-01,1991,11,1,145
08170000,San Marcos Springs,1991-11-02,1991,11,2,145
08170000,San Marcos Springs,1991-11-03,1991,11,3,145
08170000,San Marcos Springs,1991-11-04,1991,11,4,144
08170000,San Marcos Springs,1991-11-05,1991,11,5,144
08170000,San Marcos Springs,1991-11-06,1991,11,6,144
08170000,San Marcos Springs,1991-11-07,1991,11,7,144
08170000,San Marcos Springs,1991-11-08,1991,11,8,144
08170000,San Marcos Springs,1991-11-09,1991,11,9,143
08170000,San Marcos Springs,1991-11-10,1991,11,10,143
08170000,San Marcos Springs,1991-11-11,1991,11,11,143
08170000,San Marcos Springs,1991-11-12,1991,11,12,143
08170000,San Marcos Springs,1991-11-13,1991,11,13,143
08170000,San Marcos Springs,1991-11-14,1991,11,14,143
08170000,San Marcos Springs,1991-11-15,1991,11,15,142
08170000,San Marcos Springs,1991-11-16,1991,11,16,143
08170000,San Marcos Springs,1991-11-17,1991,11,17,143
08170000,San Marcos Springs,1991-11-18,1991,11,18,142
08170000,San Marcos Springs,1991-11-19,1991,11,19,142
08170000,San Marcos Springs,1991-11-20,1991,11,20,142
08170000,San Marcos Springs,1991-11-21,1991,11,21,142
08170000,San Marcos Springs,1991-11-22,1991,11,22,142
08170000,San Marcos Springs,1991-11-23,1991,11,23,142
08170000,San Marcos Springs,1991-11-24,1991,11,24,141
08170000,San Marcos Springs,1991-11-25,1991,11,25,141
08170000,San Marcos Springs,1991-11-26,1991,11,26,141
08170000,San Marcos Springs,1991-11-27,1991,11,27,141
08170000,San Marcos Springs,1991-11-28,1991,11,28,141
08170000,San Marcos Springs,1991-11-29,1991,11,29,141
08170000,San Marcos Springs,1991-11-30,1991,11,30,141
08170000,San Marcos Springs,1991-12-01,1991,12,1,141
08170000,San Marcos Springs,1991-12-02,1991,12,2,141
08170000,San Marcos Springs,1991-12-03,1991,12,3,140
08170000,San Marcos Springs,1991-12-04,1991,12,4,140
08170000,San Marcos Springs,1991-12-05,1991,12,5,139
08170000,San Marcos Springs,1991-12-06,1991,12,6,138
08170000,San Marcos Springs,1991-12-07,1991,12,7,138
08170000,San Marcos Springs,1991-12-08,1991,12,8,138
08170000,San Marcos Springs,1991-12-09,1991,12,9,138
08170000,San Marcos Springs,1991-12-10,1991,12,10,138
08170000,San Marcos Springs,1991-12-11,1991,12,11,137
08170000,San Marcos Springs,1991-12-12,1991,12,12,137
08170000,San Marcos Springs,1991-12-13,1991,12,13,137
08170000,San Marcos Springs,1991-12-14,1991,12,14,137
08170000,San Marcos Springs,1991-12-15,1991,12,15,137
08170000,San Marcos Springs,1991-12-16,1991,12,16,137
08170000,San Marcos Springs,1991-12-17,1991,12,17,137
08170000,San Marcos Springs,1991-12-18,1991,12,18,137
08170000,San Marcos Springs,1991-12-19,1991,12,19,137
08170000,San Marcos Springs,1991-12-20,1991,12,20,150
08170000,San Marcos Springs,1991-12-21,1991,12,21,184
08170000,San Marcos Springs,1991-12-22,1991,12,22,289
08170000,San Marcos Springs,1991-12-23,1991,12,23,340
08170000,San Marcos Springs,1991-12-24,1991,12,24,362
08170000,San Marcos Springs,1991-12-25,1991,12,25,372
08170000,San Marcos Springs,1991-12-26,1991,12,26,376
08170000,San Marcos Springs,1991-12-27,1991,12,27,379
08170000,San Marcos Springs,1991-12-28,1991,12,28,381
08170000,San Marcos Springs,1991-12-29,1991,12,29,383
08170000,San Marcos Springs,1991-12-30,1991,12,30,384
08170000,San Marcos Springs,1991-12-31,1991,12,31,385
08170000,San Marcos Springs,1992-01-01,1992,1,1,385
08170000,San Marcos Springs,1992-01-02,1992,1,2,385
08170000,San Marcos Springs,1992-01-03,1992,1,3,385
08170000,San Marcos Springs,1992-01-04,1992,1,4,385
08170000,San Marcos Springs,1992-01-05,1992,1,5,385
08170000,San Marcos Springs,1992-01-06,1992,1,6,384
08170000,San Marcos Springs,1992-01-07,1992,1,7,384
08170000,San Marcos Springs,1992-01-08,1992,1,8,384
08170000,San Marcos Springs,1992-01-09,1992,1,9,383
08170000,San Marcos Springs,1992-01-10,1992,1,10,383
08170000,San Marcos Springs,1992-01-11,1992,1,11,382
08170000,San Marcos Springs,1992-01-12,1992,1,12,381
08170000,San Marcos Springs,1992-01-13,1992,1,13,381
08170000,San Marcos Springs,1992-01-14,1992,1,14,381
08170000,San Marcos Springs,1992-01-15,1992,1,15,380
08170000,San Marcos Springs,1992-01-16,1992,1,16,379
08170000,San Marcos Springs,1992-01-17,1992,1,17,378
08170000,San Marcos Springs,1992-01-18,1992,1,18,377
08170000,San Marcos Springs,1992-01-19,1992,1,19,377
08170000,San Marcos Springs,1992-01-20,1992,1,20,377
08170000,San Marcos Springs,1992-01-21,1992,1,21,377
08170000,San Marcos Springs,1992-01-22,1992,1,22,377
08170000,San Marcos Springs,1992-01-23,1992,1,23,377
08170000,San Marcos Springs,1992-01-24,1992,1,24,376
08170000,San Marcos Springs,1992-01-25,1992,1,25,376
08170000,San Marcos Springs,1992-01-26,1992,1,26,375
08170000,San Marcos Springs,1992-01-27,1992,1,27,375
08170000,San Marcos Springs,1992-01-28,1992,1,28,383
08170000,San Marcos Springs,1992-01-29,1992,1,29,389
08170000,San Marcos Springs,1992-01-30,1992,1,30,391
08170000,San Marcos Springs,1992-01-31,1992,1,31,392
08170000,San Marcos Springs,1992-02-01,1992,2,1,393
08170000,San Marcos Springs,1992-02-02,1992,2,2,393
08170000,San Marcos Springs,1992-02-03,1992,2,3,394
08170000,San Marcos Springs,1992-02-04,1992,2,4,396
08170000,San Marcos Springs,1992-02-05,1992,2,5,404
08170000,San Marcos Springs,1992-02-06,1992,2,6,412
08170000,San Marcos Springs,1992-02-07,1992,2,7,415
08170000,San Marcos Springs,1992-02-08,1992,2,8,417
08170000,San Marcos Springs,1992-02-09,1992,2,9,418
08170000,San Marcos Springs,1992-02-10,1992,2,10,418
08170000,San Marcos Springs,1992-02-11,1992,2,11,419
08170000,San Marcos Springs,1992-02-12,1992,2,12,419
08170000,San Marcos Springs,1992-02-13,1992,2,13,419
08170000,San Marcos Springs,1992-02-14,1992,2,14,420
08170000,San Marcos Springs,1992-02-15,1992,2,15,420
08170000,San Marcos Springs,1992-02-16,1992,2,16,419
08170000,San Marcos Springs,1992-02-17,1992,2,17,419
08170000,San Marcos Springs,1992-02-18,1992,2,18,419
08170000,San Marcos Springs,1992-02-19,1992,2,19,419
08170000,San Marcos Springs,1992-02-20,1992,2,20,418
08170000,San Marcos Springs,1992-02-21,1992,2,21,417
08170000,San Marcos Springs,1992-02-22,1992,2,22,417
08170000,San Marcos Springs,1992-02-23,1992,2,23,420
08170000,San Marcos Springs,1992-02-24,1992,2,24,423
08170000,San Marcos Springs,1992-02-25,1992,2,25,425
08170000,San Marcos Springs,1992-02-26,1992,2,26,428
08170000,San Marcos Springs,1992-02-27,1992,2,27,430
08170000,San Marcos Springs,1992-02-28,1992,2,28,431
08170000,San Marcos Springs,1992-02-29,1992,2,29,431
08170000,San Marcos Springs,1992-03-01,1992,3,1,431
08170000,San Marcos Springs,1992-03-02,1992,3,2,431
08170000,San Marcos Springs,1992-03-03,1992,3,3,431
08170000,San Marcos Springs,1992-03-04,1992,3,4,431
08170000,San Marcos Springs,1992-03-05,1992,3,5,435
08170000,San Marcos Springs,1992-03-06,1992,3,6,443
08170000,San Marcos Springs,1992-03-07,1992,3,7,447
08170000,San Marcos Springs,1992-03-08,1992,3,8,449
08170000,San Marcos Springs,1992-03-09,1992,3,9,450
08170000,San Marcos Springs,1992-03-10,1992,3,10,450
08170000,San Marcos Springs,1992-03-11,1992,3,11,450
08170000,San Marcos Springs,1992-03-12,1992,3,12,450
08170000,San Marcos Springs,1992-03-13,1992,3,13,451
08170000,San Marcos Springs,1992-03-14,1992,3,14,451
08170000,San Marcos Springs,1992-03-15,1992,3,15,451
08170000,San Marcos Springs,1992-03-16,1992,3,16,451
08170000,San Marcos Springs,1992-03-17,1992,3,17,450
08170000,San Marcos Springs,1992-03-18,1992,3,18,450
08170000,San Marcos Springs,1992-03-19,1992,3,19,450
08170000,San Marcos Springs,1992-03-20,1992,3,20,449
08170000,San Marcos Springs,1992-03-21,1992,3,21,448
08170000,San Marcos Springs,1992-03-22,1992,3,22,448
08170000,San Marcos Springs,1992-03-23,1992,3,23,448
08170000,San Marcos Springs,1992-03-24,1992,3,24,446
08170000,San Marcos Springs,1992-03-25,1992,3,25,446
08170000,San Marcos Springs,1992-03-26,1992,3,26,445
08170000,San Marcos Springs,1992-03-27,1992,3,27,445
08170000,San Marcos Springs,1992-03-28,1992,3,28,444
08170000,San Marcos Springs,1992-03-29,1992,3,29,443
08170000,San Marcos Springs,1992-03-30,1992,3,30,442
08170000,San Marcos Springs,1992-03-31,1992,3,31,441
08170000,San Marcos Springs,1992-04-01,1992,4,1,440
08170000,San Marcos Springs,1992-04-02,1992,4,2,439
08170000,San Marcos Springs,1992-04-03,1992,4,3,438
08170000,San Marcos Springs,1992-04-04,1992,4,4,438
08170000,San Marcos Springs,1992-04-05,1992,4,5,438
08170000,San Marcos Springs,1992-04-06,1992,4,6,437
08170000,San Marcos Springs,1992-04-07,1992,4,7,436
08170000,San Marcos Springs,1992-04-08,1992,4,8,435
08170000,San Marcos Springs,1992-04-09,1992,4,9,434
08170000,San Marcos Springs,1992-04-10,1992,4,10,433
08170000,San Marcos Springs,1992-04-11,1992,4,11,433
08170000,San Marcos Springs,1992-04-12,1992,4,12,432
08170000,San Marcos Springs,1992-04-13,1992,4,13,430
08170000,San Marcos Springs,1992-04-14,1992,4,14,429
08170000,San Marcos Springs,1992-04-15,1992,4,15,428
08170000,San Marcos Springs,1992-04-16,1992,4,16,427
08170000,San Marcos Springs,1992-04-17,1992,4,17,426
08170000,San Marcos Springs,1992-04-18,1992,4,18,425
08170000,San Marcos Springs,1992-04-19,1992,4,19,425
08170000,San Marcos Springs,1992-04-20,1992,4,20,424
08170000,San Marcos Springs,1992-04-21,1992,4,21,423
08170000,San Marcos Springs,1992-04-22,1992,4,22,422
08170000,San Marcos Springs,1992-04-23,1992,4,23,421
08170000,San Marcos Springs,1992-04-24,1992,4,24,420
08170000,San Marcos Springs,1992-04-25,1992,4,25,419
08170000,San Marcos Springs,1992-04-26,1992,4,26,418
08170000,San Marcos Springs,1992-04-27,1992,4,27,416
08170000,San Marcos Springs,1992-04-28,1992,4,28,415
08170000,San Marcos Springs,1992-04-29,1992,4,29,415
08170000,San Marcos Springs,1992-04-30,1992,4,30,413
08170000,San Marcos Springs,1992-05-01,1992,5,1,412
08170000,San Marcos Springs,1992-05-02,1992,5,2,411
08170000,San Marcos Springs,1992-05-03,1992,5,3,410
08170000,San Marcos Springs,1992-05-04,1992,5,4,409
08170000,San Marcos Springs,1992-05-05,1992,5,5,408
08170000,San Marcos Springs,1992-05-06,1992,5,6,407
08170000,San Marcos Springs,1992-05-07,1992,5,7,406
08170000,San Marcos Springs,1992-05-08,1992,5,8,404
08170000,San Marcos Springs,1992-05-09,1992,5,9,403
08170000,San Marcos Springs,1992-05-10,1992,5,10,402
08170000,San Marcos Springs,1992-05-11,1992,5,11,401
08170000,San Marcos Springs,1992-05-12,1992,5,12,400
08170000,San Marcos Springs,1992-05-13,1992,5,13,399
08170000,San Marcos Springs,1992-05-14,1992,5,14,397
08170000,San Marcos Springs,1992-05-15,1992,5,15,396
08170000,San Marcos Springs,1992-05-16,1992,5,16,395
08170000,San Marcos Springs,1992-05-17,1992,5,17,394
08170000,San Marcos Springs,1992-05-18,1992,5,18,393
08170000,San Marcos Springs,1992-05-19,1992,5,19,393
08170000,San Marcos Springs,1992-05-20,1992,5,20,397
08170000,San Marcos Springs,1992-05-21,1992,5,21,400
08170000,San Marcos Springs,1992-05-22,1992,5,22,403
08170000,San Marcos Springs,1992-05-23,1992,5,23,412
08170000,San Marcos Springs,1992-05-24,1992,5,24,417
08170000,San Marcos Springs,1992-05-25,1992,5,25,420
08170000,San Marcos Springs,1992-05-26,1992,5,26,420
08170000,San Marcos Springs,1992-05-27,1992,5,27,421
08170000,San Marcos Springs,1992-05-28,1992,5,28,421
08170000,San Marcos Springs,1992-05-29,1992,5,29,421
08170000,San Marcos Springs,1992-05-30,1992,5,30,420
08170000,San Marcos Springs,1992-05-31,1992,5,31,420
08170000,San Marcos Springs,1992-06-01,1992,6,1,419
