date,val,site
2/24/2022,860.04,J 27
2/24/2022,860.04,J 27
2/24/2022,174,San Marcos
2/24/2022,174,San Marcos
2/23/2022,292,Comal
2/23/2022,292,Comal
2/23/2022,663.66,J 17
2/23/2022,663.66,J 17
2/23/2022,860.07,J 27
2/23/2022,860.07,J 27
2/23/2022,175,San Marcos
2/23/2022,175,San Marcos
2/22/2022,293,Comal
2/22/2022,293,Comal
2/22/2022,664.29,J 17
2/22/2022,664.29,J 17
2/22/2022,860.1,J 27
2/22/2022,860.1,J 27
2/22/2022,175,San Marcos
2/22/2022,175,San Marcos
2/21/2022,295,Comal
2/21/2022,295,Comal
2/21/2022,664.93,J 17
2/21/2022,664.93,J 17
2/21/2022,860.13,J 27
2/21/2022,860.13,J 27
2/21/2022,175,San Marcos
2/21/2022,175,San Marcos
2/20/2022,296,Comal
2/20/2022,296,Comal
2/20/2022,665.01,J 17
2/20/2022,665.01,J 17
2/20/2022,860.15,J 27
2/20/2022,860.15,J 27
2/20/2022,175,San Marcos
2/20/2022,175,San Marcos
2/19/2022,293,Comal
2/19/2022,293,Comal
2/19/2022,664.97,J 17
2/19/2022,664.97,J 17
2/19/2022,860.18,J 27
2/19/2022,860.18,J 27
2/19/2022,175,San Marcos
2/19/2022,175,San Marcos
2/18/2022,293,Comal
2/18/2022,293,Comal
2/18/2022,665.22,J 17
2/18/2022,665.22,J 17
2/18/2022,860.22,J 27
2/18/2022,860.22,J 27
2/18/2022,174,San Marcos
2/18/2022,174,San Marcos
2/17/2022,292,Comal
2/17/2022,292,Comal
2/17/2022,665.46,J 17
2/17/2022,665.46,J 17
2/17/2022,860.27,J 27
2/17/2022,860.27,J 27
2/17/2022,174,San Marcos
2/17/2022,174,San Marcos
2/16/2022,292,Comal
2/16/2022,292,Comal
2/16/2022,665.56,J 17
2/16/2022,665.56,J 17
2/16/2022,860.27,J 27
2/16/2022,860.27,J 27
2/16/2022,173,San Marcos
2/16/2022,173,San Marcos
2/15/2022,287,Comal
2/15/2022,287,Comal
2/15/2022,665.82,J 17
2/15/2022,665.82,J 17
2/15/2022,860.29,J 27
2/15/2022,860.29,J 27
2/15/2022,173,San Marcos
2/15/2022,173,San Marcos
2/14/2022,285,Comal
2/14/2022,285,Comal
2/14/2022,665.62,J 17
2/14/2022,665.62,J 17
2/14/2022,860.3,J 27
2/14/2022,860.3,J 27
2/14/2022,172,San Marcos
2/14/2022,172,San Marcos
2/13/2022,282,Comal
2/13/2022,282,Comal
2/13/2022,665.97,J 17
2/13/2022,665.97,J 17
2/13/2022,860.33,J 27
2/13/2022,860.33,J 27
2/13/2022,171,San Marcos
2/13/2022,171,San Marcos
2/12/2022,280,Comal
2/12/2022,280,Comal
2/12/2022,665.77,J 17
2/12/2022,665.77,J 17
2/12/2022,860.4,J 27
2/12/2022,860.4,J 27
2/12/2022,170,San Marcos
2/12/2022,170,San Marcos
2/11/2022,277,Comal
2/11/2022,277,Comal
2/11/2022,665.76,J 17
2/11/2022,665.76,J 17
2/11/2022,860.46,J 27
2/11/2022,860.46,J 27
2/11/2022,171,San Marcos
2/11/2022,171,San Marcos
2/10/2022,279,Comal
2/10/2022,665.8,J 17
2/10/2022,860.52,J 27
2/10/2022,172,San Marcos
2/9/2022,281,Comal
2/9/2022,665.4,J 17
2/9/2022,860.59,J 27
2/9/2022,174,San Marcos
2/8/2022,282,Comal
2/8/2022,665.19,J 17
2/8/2022,860.62,J 27
2/8/2022,174,San Marcos
2/7/2022,283,Comal
2/7/2022,664.99,J 17
2/7/2022,860.64,J 27
2/7/2022,169,San Marcos
2/6/2022,280,Comal
2/6/2022,665.09,J 17
2/6/2022,860.65,J 27
2/6/2022,169,San Marcos
2/5/2022,281,Comal
2/5/2022,664.62,J 17
2/5/2022,860.65,J 27
2/5/2022,166,San Marcos
2/4/2022,279,Comal
2/4/2022,664.53,J 17
2/4/2022,860.66,J 27
2/4/2022,160,San Marcos
2/3/2022,277,Comal
2/3/2022,663.88,J 17
2/3/2022,860.69,J 27
2/3/2022,154,San Marcos
2/2/2022,275,Comal
2/2/2022,662.8,J 17
2/2/2022,860.71,J 27
2/2/2022,149,San Marcos
2/1/2022,274,Comal
2/1/2022,663.03,J 17
2/1/2022,860.72,J 27
2/1/2022,148,San Marcos
1/31/2022,274,Comal
1/31/2022,662.35,J 17
1/31/2022,860.73,J 27
1/31/2022,152,San Marcos
1/30/2022,272,Comal
1/30/2022,662.41,J 17
1/30/2022,860.75,J 27
1/30/2022,146,San Marcos
1/29/2022,271,Comal
1/29/2022,662.19,J 17
1/29/2022,860.76,J 27
1/29/2022,148,San Marcos
1/28/2022,272,Comal
1/28/2022,662.08,J 17
1/28/2022,860.82,J 27
1/28/2022,151,San Marcos
1/27/2022,272,Comal
1/27/2022,662.26,J 17
1/27/2022,860.84,J 27
1/27/2022,151,San Marcos
1/26/2022,272,Comal
1/26/2022,662.42,J 17
1/26/2022,860.86,J 27
1/26/2022,151,San Marcos
1/25/2022,272,Comal
1/25/2022,662.46,J 17
1/25/2022,860.89,J 27
1/25/2022,152,San Marcos
1/24/2022,273,Comal
1/24/2022,662.81,J 17
1/24/2022,860.87,J 27
1/24/2022,153,San Marcos
1/23/2022,272,Comal
1/23/2022,663.14,J 17
1/23/2022,860.87,J 27
1/23/2022,150,San Marcos
1/22/2022,272,Comal
1/22/2022,662.88,J 17
1/22/2022,860.89,J 27
1/22/2022,151,San Marcos
1/21/2022,272,Comal
1/21/2022,662.51,J 17
1/21/2022,860.91,J 27
1/21/2022,153,San Marcos
1/20/2022,272,Comal
1/20/2022,662.89,J 17
1/20/2022,860.95,J 27
1/20/2022,154,San Marcos
1/19/2022,272,Comal
1/19/2022,662.89,J 17
1/19/2022,861,J 27
1/19/2022,156,San Marcos
1/18/2022,272,Comal
1/18/2022,663.2,J 17
1/18/2022,861.04,J 27
1/18/2022,156,San Marcos
1/17/2022,272,Comal
1/17/2022,662.87,J 17
1/17/2022,861.07,J 27
1/17/2022,157,San Marcos
1/16/2022,272,Comal
1/16/2022,663.03,J 17
1/16/2022,861.09,J 27
1/16/2022,157,San Marcos
1/15/2022,273,Comal
1/15/2022,662.98,J 17
1/15/2022,861.08,J 27
1/15/2022,157,San Marcos
1/14/2022,274,Comal
1/14/2022,662.8,J 17
1/14/2022,861.07,J 27
1/14/2022,159,San Marcos
1/13/2022,274,Comal
1/13/2022,662.93,J 17
1/13/2022,861.07,J 27
1/13/2022,160,San Marcos
1/12/2022,274,Comal
1/12/2022,663.2,J 17
1/12/2022,861.09,J 27
1/12/2022,162,San Marcos
1/11/2022,275,Comal
1/11/2022,663.19,J 17
1/11/2022,861.1,J 27
1/11/2022,164,San Marcos
1/10/2022,274,Comal
1/10/2022,663.19,J 17
1/10/2022,861.12,J 27
1/10/2022,166,San Marcos
1/9/2022,273,Comal
1/9/2022,663.22,J 17
1/9/2022,861.17,J 27
1/9/2022,169,San Marcos
1/8/2022,273,Comal
1/8/2022,662.86,J 17
1/8/2022,861.2,J 27
1/8/2022,171,San Marcos
1/7/2022,274,Comal
1/7/2022,662.73,J 17
1/7/2022,861.22,J 27
1/7/2022,174,San Marcos
1/6/2022,274,Comal
1/6/2022,662.87,J 17
1/6/2022,861.26,J 27
1/6/2022,175,San Marcos
1/5/2022,274,Comal
1/5/2022,662.89,J 17
1/5/2022,861.27,J 27
1/5/2022,174,San Marcos
1/4/2022,274,Comal
1/4/2022,663.02,J 17
1/4/2022,861.27,J 27
1/4/2022,174,San Marcos
1/3/2022,276,Comal
1/3/2022,663.25,J 17
1/3/2022,861.27,J 27
1/3/2022,174,San Marcos
1/2/2022,278,Comal
1/2/2022,663.63,J 17
1/2/2022,861.32,J 27
1/2/2022,173,San Marcos
1/1/2022,279,Comal
1/1/2022,663.84,J 17
1/1/2022,861.35,J 27
1/1/2022,174,San Marcos
12/31/2021,283,Comal
12/31/2021,663.59,J 17
12/31/2021,861.36,J 27
12/31/2021,178,San Marcos
12/30/2021,282,Comal
12/30/2021,663.83,J 17
12/30/2021,861.37,J 27
12/30/2021,177,San Marcos
12/29/2021,281,Comal
12/29/2021,663.99,J 17
12/29/2021,861.39,J 27
12/29/2021,178,San Marcos
12/28/2021,282,Comal
12/28/2021,664.44,J 17
12/28/2021,861.41,J 27
12/28/2021,180,San Marcos
12/27/2021,282,Comal
12/27/2021,664.7,J 17
12/27/2021,861.44,J 27
12/27/2021,182,San Marcos
12/26/2021,283,Comal
12/26/2021,664.89,J 17
12/26/2021,861.45,J 27
12/26/2021,183,San Marcos
12/25/2021,282,Comal
12/25/2021,664.55,J 17
12/25/2021,861.45,J 27
12/25/2021,183,San Marcos
12/24/2021,282,Comal
12/24/2021,664.14,J 17
12/24/2021,861.46,J 27
12/24/2021,184,San Marcos
12/23/2021,280,Comal
12/23/2021,664.33,J 17
12/23/2021,861.47,J 27
12/23/2021,184,San Marcos
12/22/2021,280,Comal
12/22/2021,664.33,J 17
12/22/2021,861.48,J 27
12/22/2021,184,San Marcos
12/21/2021,279,Comal
12/21/2021,664.59,J 17
12/21/2021,861.47,J 27
12/21/2021,181,San Marcos
12/20/2021,279,Comal
12/20/2021,664.53,J 17
12/20/2021,861.45,J 27
12/20/2021,183,San Marcos
12/19/2021,279,Comal
12/19/2021,664.32,J 17
12/19/2021,861.46,J 27
12/19/2021,180,San Marcos
12/18/2021,278,Comal
12/18/2021,663.51,J 17
12/18/2021,861.48,J 27
12/18/2021,178,San Marcos
12/17/2021,278,Comal
12/17/2021,663.12,J 17
12/17/2021,861.49,J 27
12/17/2021,173,San Marcos
12/16/2021,277,Comal
12/16/2021,663.2,J 17
12/16/2021,861.5,J 27
12/16/2021,173,San Marcos
12/15/2021,276,Comal
12/15/2021,663.23,J 17
12/15/2021,861.51,J 27
12/15/2021,171,San Marcos
12/14/2021,275,Comal
12/14/2021,663.18,J 17
12/14/2021,861.52,J 27
12/14/2021,172,San Marcos
12/13/2021,274,Comal
12/13/2021,662.66,J 17
12/13/2021,861.52,J 27
12/13/2021,172,San Marcos
12/12/2021,274,Comal
12/12/2021,662.97,J 17
12/12/2021,861.53,J 27
12/12/2021,165,San Marcos
12/11/2021,274,Comal
12/11/2021,662.03,J 17
12/11/2021,861.57,J 27
12/11/2021,166,San Marcos
12/10/2021,276,Comal
12/10/2021,662.37,J 17
12/10/2021,861.58,J 27
12/10/2021,167,San Marcos
12/9/2021,277,Comal
12/9/2021,662.8,J 17
12/9/2021,861.58,J 27
12/9/2021,168,San Marcos
12/8/2021,278,Comal
12/8/2021,663.38,J 17
12/8/2021,861.58,J 27
12/8/2021,170,San Marcos
12/7/2021,279,Comal
12/7/2021,664,J 17
12/7/2021,861.59,J 27
12/7/2021,171,San Marcos
12/6/2021,280,Comal
12/6/2021,665.18,J 17
12/6/2021,861.59,J 27
12/6/2021,172,San Marcos
12/5/2021,282,Comal
12/5/2021,665.34,J 17
12/5/2021,861.6,J 27
12/5/2021,174,San Marcos
12/4/2021,283,Comal
12/4/2021,665.68,J 17
12/4/2021,861.59,J 27
12/4/2021,176,San Marcos
12/3/2021,283,Comal
12/3/2021,665.6,J 17
12/3/2021,861.59,J 27
12/3/2021,179,San Marcos
12/2/2021,284,Comal
12/2/2021,665.62,J 17
12/2/2021,861.59,J 27
12/2/2021,181,San Marcos
12/1/2021,284,Comal
12/1/2021,665.7,J 17
12/1/2021,861.6,J 27
12/1/2021,184,San Marcos
11/30/2021,285,Comal
11/30/2021,665.65,J 17
11/30/2021,861.6,J 27
11/30/2021,187,San Marcos
11/29/2021,283,Comal
11/29/2021,665.8,J 17
11/29/2021,861.6,J 27
11/29/2021,190,San Marcos
11/28/2021,283,Comal
11/28/2021,665.96,J 17
11/28/2021,861.6,J 27
11/28/2021,193,San Marcos
11/27/2021,284,Comal
11/27/2021,665.43,J 17
11/27/2021,861.59,J 27
11/27/2021,194,San Marcos
11/26/2021,284,Comal
11/26/2021,665.05,J 17
11/26/2021,861.58,J 27
11/26/2021,195,San Marcos
11/25/2021,285,Comal
11/25/2021,664.57,J 17
11/25/2021,861.56,J 27
11/25/2021,196,San Marcos
11/24/2021,285,Comal
11/24/2021,664.78,J 17
11/24/2021,861.57,J 27
11/24/2021,197,San Marcos
11/23/2021,285,Comal
11/23/2021,664.79,J 17
11/23/2021,861.58,J 27
11/23/2021,202,San Marcos
11/22/2021,285,Comal
11/22/2021,665.05,J 17
11/22/2021,861.59,J 27
11/22/2021,204,San Marcos
11/21/2021,286,Comal
11/21/2021,665.5,J 17
11/21/2021,861.6,J 27
11/21/2021,205,San Marcos
11/20/2021,287,Comal
11/20/2021,665.33,J 17
11/20/2021,861.61,J 27
11/20/2021,207,San Marcos
11/19/2021,285,Comal
11/19/2021,665.07,J 17
11/19/2021,861.62,J 27
11/19/2021,206,San Marcos
11/18/2021,286,Comal
11/18/2021,665.34,J 17
11/18/2021,861.65,J 27
11/18/2021,206,San Marcos
11/17/2021,288,Comal
11/17/2021,665.43,J 17
11/17/2021,861.66,J 27
11/17/2021,207,San Marcos
11/16/2021,289,Comal
11/16/2021,665.94,J 17
11/16/2021,861.67,J 27
11/16/2021,208,San Marcos
11/15/2021,289,Comal
11/15/2021,666.37,J 17
11/15/2021,861.68,J 27
11/15/2021,208,San Marcos
11/14/2021,289,Comal
11/14/2021,666.6,J 17
11/14/2021,861.69,J 27
11/14/2021,208,San Marcos
11/13/2021,289,Comal
11/13/2021,666.36,J 17
11/13/2021,861.7,J 27
11/13/2021,207,San Marcos
11/12/2021,289,Comal
11/12/2021,666.7,J 17
11/12/2021,861.72,J 27
11/12/2021,206,San Marcos
11/11/2021,289,Comal
11/11/2021,666.51,J 17
11/11/2021,861.74,J 27
11/11/2021,207,San Marcos
11/10/2021,289,Comal
11/10/2021,666.89,J 17
11/10/2021,861.74,J 27
11/10/2021,207,San Marcos
11/9/2021,289,Comal
11/9/2021,666.76,J 17
11/9/2021,861.73,J 27
11/9/2021,206,San Marcos
11/8/2021,289,Comal
11/8/2021,666.86,J 17
11/8/2021,861.73,J 27
11/8/2021,206,San Marcos
11/7/2021,289,Comal
11/7/2021,667.43,J 17
11/7/2021,861.74,J 27
11/7/2021,207,San Marcos
11/6/2021,289,Comal
11/6/2021,667.01,J 17
11/6/2021,861.73,J 27
11/6/2021,208,San Marcos
11/5/2021,294,Comal
11/5/2021,666.65,J 17
11/5/2021,861.73,J 27
11/5/2021,208,San Marcos
11/4/2021,291,Comal
11/4/2021,666.57,J 17
11/4/2021,861.73,J 27
11/4/2021,209,San Marcos
11/3/2021,289,Comal
11/3/2021,665.82,J 17
11/3/2021,861.75,J 27
11/3/2021,209,San Marcos
11/2/2021,286,Comal
11/2/2021,666.05,J 17
11/2/2021,861.79,J 27
11/2/2021,209,San Marcos
11/1/2021,288,Comal
11/1/2021,666.82,J 17
11/1/2021,861.84,J 27
11/1/2021,210,San Marcos
10/31/2021,288,Comal
10/31/2021,666.92,J 17
10/31/2021,861.87,J 27
10/31/2021,211,San Marcos
10/30/2021,288,Comal
10/30/2021,666.88,J 17
10/30/2021,861.88,J 27
10/30/2021,212,San Marcos
10/29/2021,288,Comal
10/29/2021,666.84,J 17
10/29/2021,861.86,J 27
10/29/2021,213,San Marcos
10/28/2021,287,Comal
10/28/2021,666.62,J 17
10/28/2021,861.88,J 27
10/28/2021,216,San Marcos
10/27/2021,286,Comal
10/27/2021,666.02,J 17
10/27/2021,861.91,J 27
10/27/2021,216,San Marcos
10/26/2021,286,Comal
10/26/2021,665.65,J 17
10/26/2021,861.91,J 27
10/26/2021,216,San Marcos
10/25/2021,287,Comal
10/25/2021,665.99,J 17
10/25/2021,861.94,J 27
10/25/2021,222,San Marcos
10/24/2021,291,Comal
10/24/2021,666.23,J 17
10/24/2021,861.96,J 27
10/24/2021,220,San Marcos
10/23/2021,289,Comal
10/23/2021,666.15,J 17
10/23/2021,861.97,J 27
10/23/2021,220,San Marcos
10/22/2021,286,Comal
10/22/2021,665.65,J 17
10/22/2021,861.97,J 27
10/22/2021,220,San Marcos
10/21/2021,286,Comal
10/21/2021,665.72,J 17
10/21/2021,861.98,J 27
10/21/2021,220,San Marcos
10/20/2021,286,Comal
10/20/2021,665.73,J 17
10/20/2021,862,J 27
10/20/2021,219,San Marcos
10/19/2021,285,Comal
10/19/2021,665.76,J 17
10/19/2021,862.02,J 27
10/19/2021,220,San Marcos
10/18/2021,287,Comal
10/18/2021,665.95,J 17
10/18/2021,862.01,J 27
10/18/2021,220,San Marcos
10/17/2021,280,Comal
10/17/2021,665.53,J 17
10/17/2021,862,J 27
10/17/2021,147,San Marcos
10/16/2021,272,Comal
10/16/2021,664.71,J 17
10/16/2021,862,J 27
10/16/2021,188,San Marcos
10/15/2021,265,Comal
10/15/2021,664.13,J 17
10/15/2021,862.03,J 27
10/15/2021,178,San Marcos
10/14/2021,265,Comal
10/14/2021,662.82,J 17
10/14/2021,862.03,J 27
10/14/2021,169,San Marcos
10/13/2021,259,Comal
10/13/2021,659.22,J 17
10/13/2021,862.03,J 27
10/13/2021,148,San Marcos
10/12/2021,245,Comal
10/12/2021,659.11,J 17
10/12/2021,862.03,J 27
10/12/2021,137,San Marcos
10/11/2021,244,Comal
10/11/2021,658.87,J 17
10/11/2021,862.04,J 27
10/11/2021,137,San Marcos
10/10/2021,244,Comal
10/10/2021,659.17,J 17
10/10/2021,862.05,J 27
10/10/2021,137,San Marcos
10/9/2021,243,Comal
10/9/2021,658.69,J 17
10/9/2021,862.05,J 27
10/9/2021,137,San Marcos
10/8/2021,241,Comal
10/8/2021,658.74,J 17
10/8/2021,862.05,J 27
10/8/2021,136,San Marcos
10/7/2021,244,Comal
10/7/2021,659.16,J 17
10/7/2021,862.05,J 27
10/7/2021,133,San Marcos
10/6/2021,247,Comal
10/6/2021,659.61,J 17
10/6/2021,862.06,J 27
10/6/2021,133,San Marcos
10/5/2021,248,Comal
10/5/2021,659.86,J 17
10/5/2021,862.06,J 27
10/5/2021,134,San Marcos
10/4/2021,249,Comal
10/4/2021,660.3,J 17
10/4/2021,862.06,J 27
10/4/2021,134,San Marcos
10/3/2021,251,Comal
10/3/2021,660.31,J 17
10/3/2021,862.06,J 27
10/3/2021,135,San Marcos
10/2/2021,273,Comal
10/2/2021,659.79,J 17
10/2/2021,862.04,J 27
10/2/2021,145,San Marcos
10/1/2021,274,Comal
10/1/2021,659.41,J 17
10/1/2021,862.01,J 27
10/1/2021,146,San Marcos
9/30/2021,275,Comal
9/30/2021,658.75,J 17
9/30/2021,861.99,J 27
9/30/2021,147,San Marcos
9/29/2021,277,Comal
9/29/2021,658.06,J 17
9/29/2021,862,J 27
9/29/2021,149,San Marcos
9/28/2021,269,Comal
9/28/2021,656.7,J 17
9/28/2021,862.02,J 27
9/28/2021,147,San Marcos
9/27/2021,263,Comal
9/27/2021,657.61,J 17
9/27/2021,862.04,J 27
9/27/2021,141,San Marcos
9/26/2021,266,Comal
9/26/2021,658.12,J 17
9/26/2021,862.08,J 27
9/26/2021,142,San Marcos
9/25/2021,267,Comal
9/25/2021,657.99,J 17
9/25/2021,862.11,J 27
9/25/2021,143,San Marcos
9/24/2021,267,Comal
9/24/2021,657.62,J 17
9/24/2021,862.13,J 27
9/24/2021,141,San Marcos
9/23/2021,263,Comal
9/23/2021,657.7,J 17
9/23/2021,862.15,J 27
9/23/2021,142,San Marcos
9/22/2021,263,Comal
9/22/2021,658.02,J 17
9/22/2021,862.17,J 27
9/22/2021,142,San Marcos
9/21/2021,264,Comal
9/21/2021,658.2,J 17
9/21/2021,862.19,J 27
9/21/2021,142,San Marcos
9/20/2021,265,Comal
9/20/2021,658.84,J 17
9/20/2021,862.22,J 27
9/20/2021,144,San Marcos
9/19/2021,267,Comal
9/19/2021,659.43,J 17
9/19/2021,862.24,J 27
9/19/2021,146,San Marcos
9/18/2021,268,Comal
9/18/2021,658.76,J 17
9/18/2021,862.25,J 27
9/18/2021,146,San Marcos
9/17/2021,258,Comal
9/17/2021,658.8,J 17
9/17/2021,862.28,J 27
9/17/2021,150,San Marcos
9/16/2021,259,Comal
9/16/2021,659.28,J 17
9/16/2021,862.31,J 27
9/16/2021,150,San Marcos
9/15/2021,260,Comal
9/15/2021,659.75,J 17
9/15/2021,862.34,J 27
9/15/2021,149,San Marcos
9/14/2021,261,Comal
9/14/2021,659.9,J 17
9/14/2021,862.36,J 27
9/14/2021,150,San Marcos
9/13/2021,258,Comal
9/13/2021,659.99,J 17
9/13/2021,862.38,J 27
9/13/2021,151,San Marcos
9/12/2021,260,Comal
9/12/2021,659.22,J 17
9/12/2021,862.4,J 27
9/12/2021,151,San Marcos
9/11/2021,259,Comal
9/11/2021,659.72,J 17
9/11/2021,862.44,J 27
9/11/2021,152,San Marcos
9/10/2021,258,Comal
9/10/2021,659.6,J 17
9/10/2021,862.47,J 27
9/10/2021,153,San Marcos
9/9/2021,259,Comal
9/9/2021,659.76,J 17
9/9/2021,862.5,J 27
9/9/2021,152,San Marcos
9/8/2021,264,Comal
9/8/2021,660.24,J 17
9/8/2021,862.53,J 27
9/8/2021,150,San Marcos
9/7/2021,262,Comal
9/7/2021,660.06,J 17
9/7/2021,862.57,J 27
9/7/2021,153,San Marcos
9/6/2021,262,Comal
9/6/2021,659.8,J 17
9/6/2021,862.56,J 27
9/6/2021,154,San Marcos
9/5/2021,264,Comal
9/5/2021,659.9,J 17
9/5/2021,862.58,J 27
9/5/2021,156,San Marcos
9/4/2021,265,Comal
9/4/2021,659.49,J 17
9/4/2021,862.61,J 27
9/4/2021,156,San Marcos
9/3/2021,269,Comal
9/3/2021,658.7,J 17
9/3/2021,862.65,J 27
9/3/2021,155,San Marcos
9/2/2021,270,Comal
9/2/2021,659.44,J 17
9/2/2021,862.69,J 27
9/2/2021,154,San Marcos
9/1/2021,272,Comal
9/1/2021,660.1,J 17
9/1/2021,862.73,J 27
9/1/2021,152,San Marcos
8/31/2021,275,Comal
8/31/2021,660.25,J 17
8/31/2021,862.75,J 27
8/31/2021,152,San Marcos
8/30/2021,278,Comal
8/30/2021,660.2,J 17
8/30/2021,862.77,J 27
8/30/2021,157,San Marcos
8/29/2021,274,Comal
8/29/2021,660.46,J 17
8/29/2021,862.8,J 27
8/29/2021,154,San Marcos
8/28/2021,271,Comal
8/28/2021,659.39,J 17
8/28/2021,862.84,J 27
8/28/2021,154,San Marcos
8/27/2021,268,Comal
8/27/2021,658.54,J 17
8/27/2021,862.87,J 27
8/27/2021,155,San Marcos
8/26/2021,270,Comal
8/26/2021,659.03,J 17
8/26/2021,862.9,J 27
8/26/2021,156,San Marcos
8/25/2021,271,Comal
8/25/2021,659.32,J 17
8/25/2021,862.94,J 27
8/25/2021,156,San Marcos
8/24/2021,277,Comal
8/24/2021,660.06,J 17
8/24/2021,862.98,J 27
8/24/2021,156,San Marcos
8/23/2021,286,Comal
8/23/2021,660.92,J 17
8/23/2021,863.02,J 27
8/23/2021,157,San Marcos
8/22/2021,286,Comal
8/22/2021,661.59,J 17
8/22/2021,863.06,J 27
8/22/2021,159,San Marcos
8/21/2021,286,Comal
8/21/2021,661.78,J 17
8/21/2021,863.1,J 27
8/21/2021,160,San Marcos
8/20/2021,285,Comal
8/20/2021,662.23,J 17
8/20/2021,863.12,J 27
8/20/2021,161,San Marcos
8/19/2021,287,Comal
8/19/2021,663.15,J 17
8/19/2021,863.14,J 27
8/19/2021,160,San Marcos
8/18/2021,289,Comal
8/18/2021,663.39,J 17
8/18/2021,863.15,J 27
8/18/2021,159,San Marcos
8/17/2021,291,Comal
8/17/2021,664.01,J 17
8/17/2021,863.17,J 27
8/17/2021,159,San Marcos
8/16/2021,289,Comal
8/16/2021,664.63,J 17
8/16/2021,863.2,J 27
8/16/2021,160,San Marcos
8/15/2021,292,Comal
8/15/2021,664.7,J 17
8/15/2021,863.23,J 27
8/15/2021,161,San Marcos
8/14/2021,293,Comal
8/14/2021,664.62,J 17
8/14/2021,863.29,J 27
8/14/2021,163,San Marcos
8/13/2021,291,Comal
8/13/2021,665.01,J 17
8/13/2021,863.29,J 27
8/13/2021,163,San Marcos
8/12/2021,293,Comal
8/12/2021,665.56,J 17
8/12/2021,863.31,J 27
8/12/2021,162,San Marcos
8/11/2021,294,Comal
8/11/2021,666.13,J 17
8/11/2021,863.29,J 27
8/11/2021,162,San Marcos
8/10/2021,295,Comal
8/10/2021,666.74,J 17
8/10/2021,863.26,J 27
8/10/2021,160,San Marcos
8/9/2021,297,Comal
8/9/2021,667.38,J 17
8/9/2021,863.27,J 27
8/9/2021,162,San Marcos
8/8/2021,299,Comal
8/8/2021,667.7,J 17
8/8/2021,863.27,J 27
8/8/2021,165,San Marcos
8/7/2021,301,Comal
8/7/2021,667.37,J 17
8/7/2021,863.24,J 27
8/7/2021,165,San Marcos
8/6/2021,304,Comal
8/6/2021,667.18,J 17
8/6/2021,863.25,J 27
8/6/2021,166,San Marcos
8/5/2021,304,Comal
8/5/2021,666.52,J 17
8/5/2021,863.13,J 27
8/5/2021,166,San Marcos
8/4/2021,304,Comal
8/4/2021,666.45,J 17
8/4/2021,863.09,J 27
8/4/2021,164,San Marcos
8/3/2021,302,Comal
8/3/2021,665.98,J 17
8/3/2021,863.08,J 27
8/3/2021,163,San Marcos
8/2/2021,302,Comal
8/2/2021,665.59,J 17
8/2/2021,863.03,J 27
8/2/2021,166,San Marcos
8/1/2021,303,Comal
8/1/2021,665.92,J 17
8/1/2021,863.02,J 27
8/1/2021,164,San Marcos
7/31/2021,304,Comal
7/31/2021,666.11,J 17
7/31/2021,863.08,J 27
7/31/2021,165,San Marcos
7/30/2021,305,Comal
7/30/2021,666.6,J 17
7/30/2021,863.16,J 27
7/30/2021,166,San Marcos
7/29/2021,304,Comal
7/29/2021,667.43,J 17
7/29/2021,863.43,J 27
7/29/2021,166,San Marcos
7/28/2021,303,Comal
7/28/2021,668.35,J 17
7/28/2021,863.36,J 27
7/28/2021,166,San Marcos
7/27/2021,305,Comal
7/27/2021,668.99,J 17
7/27/2021,863.46,J 27
7/27/2021,167,San Marcos
7/26/2021,308,Comal
7/26/2021,669.78,J 17
7/26/2021,863.55,J 27
7/26/2021,167,San Marcos
7/25/2021,312,Comal
7/25/2021,670.42,J 17
7/25/2021,863.58,J 27
7/25/2021,169,San Marcos
7/24/2021,312,Comal
7/24/2021,670.4,J 17
7/24/2021,863.61,J 27
7/24/2021,170,San Marcos
7/23/2021,313,Comal
7/23/2021,670.21,J 17
7/23/2021,863.65,J 27
7/23/2021,172,San Marcos
7/22/2021,308,Comal
7/22/2021,670.09,J 17
7/22/2021,863.68,J 27
7/22/2021,171,San Marcos
7/21/2021,302,Comal
7/21/2021,670.39,J 17
7/21/2021,863.74,J 27
7/21/2021,170,San Marcos
7/20/2021,297,Comal
7/20/2021,670.34,J 17
7/20/2021,863.79,J 27
7/20/2021,169,San Marcos
7/19/2021,292,Comal
7/19/2021,670.42,J 17
7/19/2021,863.82,J 27
7/19/2021,169,San Marcos
7/18/2021,287,Comal
7/18/2021,670.84,J 17
7/18/2021,863.86,J 27
7/18/2021,169,San Marcos
7/17/2021,288,Comal
7/17/2021,670.79,J 17
7/17/2021,863.9,J 27
7/17/2021,169,San Marcos
7/16/2021,288,Comal
7/16/2021,670.91,J 17
7/16/2021,863.95,J 27
7/16/2021,169,San Marcos
7/15/2021,288,Comal
7/15/2021,671.06,J 17
7/15/2021,864.03,J 27
7/15/2021,169,San Marcos
7/14/2021,285,Comal
7/14/2021,671.15,J 17
7/14/2021,864.07,J 27
7/14/2021,169,San Marcos
7/13/2021,282,Comal
7/13/2021,670.62,J 17
7/13/2021,864.09,J 27
7/13/2021,169,San Marcos
7/12/2021,279,Comal
7/12/2021,670.57,J 17
7/12/2021,864.12,J 27
7/12/2021,169,San Marcos
7/11/2021,283,Comal
